root_id,x_coord,score,y_level
720575940603686624,6.587399391707737e-05,-13.5780532909951,4
720575940603687084,6.71763351555542e-05,3.6423758626376976,2
720575940603688224,6.728513897416089e-05,-0.5628801750215757,2
720575940603688226,5.915008423430649e-05,-16.232555434049882,4
720575940603692256,6.654221415416267e-05,-34.8876287762206,5
720575940603693158,6.68280594407659e-05,-15.224539698506913,4
720575940603695025,6.640871270343848e-05,-17.40033791835255,4
720575940603701472,6.451605140726704e-05,2.4669844170116977,2
720575940603707657,6.70555512641088e-05,-6.69469909954721,3
720575940603708350,6.769472805035013e-05,-2.5939381392923178,3
720575940603713248,6.649027385547779e-05,-18.997981436745313,4
720575940603714272,6.629857137949711e-05,-3.862124314763379,3
720575940603714652,6.713764572417128e-05,-2.537366738584962,3
720575940603715296,6.70099803023273e-05,-8.833526655450074,3
720575940603718316,6.724562914090459e-05,10.510802653965122,2
720575940603719614,6.610574771296013e-05,-19.630261576526507,4
720575940603719712,6.730849166065162e-05,-4.320842636808911,3
720575940603720294,6.627916818974407e-05,-10.482382059060017,3
720575940603721248,6.726981393097515e-05,-2.045165097208442,3
720575940603722412,6.652963231951637e-05,-18.593804036018348,4
720575940603727840,6.665459795319388e-05,-33.15337995042176,5
720575940603728561,6.66818378418602e-05,-23.122929782439016,4
720575940603730144,6.661058489105035e-05,6.989138290680061,2
720575940603731168,6.707994354433853e-05,-45.0433417879984,5
720575940603739104,6.703124852386452e-05,-10.673968431757215,3
720575940603744992,6.714617941440848e-05,-12.89903123183314,3
720575940603747360,6.690775020107406e-05,-81.36566148748406,5
720575940603747616,6.715148064910439e-05,7.1375995013533275,2
720575940603751782,6.727026565282431e-05,-5.797367449257316,3
720575940603751857,6.685256293765466e-05,-12.495958065073191,3
720575940603761836,6.715585594605031e-05,-2.907990373489296,3
720575940603763680,6.545949328337023e-05,1.7389946690492908,2
720575940603765280,6.701103116793614e-05,-11.80931520823822,3
720575940603765937,6.68655675972969e-05,-0.5713666157501754,2
720575940603766374,6.618250887499577e-05,-11.979098425219007,3
720575940603767473,6.665383224805884e-05,-13.28460488616436,3
720575940603767980,6.704964173889739e-05,-12.449249617074344,3
720575940603773798,6.71345531250507e-05,9.416412192631848,2
720575940603784620,6.36144171128417e-05,-0.1643964214859973,2
720575940603786686,6.660359046648673e-05,18.392318238544952,2
720575940603789228,6.656555581713351e-05,-27.515675207887895,5
720575940603792352,6.627263775216806e-05,4.732666351164533,2
720575940603792486,6.658441348006265e-05,-28.000324167838425,5
720575940603795116,6.696177428929082e-05,57.30829124112176,1
720575940603797420,6.708936716428812e-05,-3.0588269710569302,3
720575940603801056,6.647069028835675e-05,-10.582572148288572,3
720575940603804350,6.66128355081083e-05,-0.5353654131474596,2
720575940603804704,6.672075185842907e-05,52.06381150425796,1
720575940603807422,6.721865557367073e-05,-39.49377319273441,5
720575940603809452,6.730673135829245e-05,7.663382567830665,2
720575940603814060,6.627434590604996e-05,-8.396584586028435,3
720575940603817900,6.693027465492032e-05,-19.069032645075268,4
720575940603818464,6.347406877444414e-05,-16.659486274313526,4
720575940603820716,6.707175362624001e-05,25.56898300210103,2
720575940603821792,6.450103976202658e-05,16.63376008295555,2
720575940603823136,6.679653948028872e-05,-31.49735356698558,5
720575940603823462,6.676114199844971e-05,-59.05601362687549,5
720575940603825120,6.530741565024005e-05,-28.20788443126179,5
720575940603827633,6.60222769696898e-05,-32.18513889715004,5
720575940603828704,6.890209074187053e-05,7.429133239421323,2
720575940603829950,6.650846796542385e-05,-5.44689090891187,3
720575940603832288,6.766180494702234e-05,29.64588310739713,2
720575940603839753,6.705239328001864e-05,-5.916061619415004,3
720575940603841964,6.480595787377002e-05,1.4660737108916646,2
720575940603842476,6.710301468565796e-05,-1.7296414710471677,3
720575940603842988,6.706925972795703e-05,-12.66101728347905,3
720575940603844017,6.70453083224025e-05,-31.101460194284723,5
720575940603851180,6.501103114408722e-05,8.713931912200188,2
720575940603853090,6.54491826923585e-05,6.380675759625274,2
720575940603853792,6.71317171993753e-05,-26.46260048679347,5
720575940603854182,6.733475837166392e-05,-5.0175458076243675,3
720575940603856352,6.649908511903305e-05,-27.721988646586063,5
720575940603859372,6.48740916992951e-05,-7.270733441251105,3
720575940603860000,6.661775098084851e-05,-27.093671276457624,5
720575940603870380,6.640951156869877e-05,-10.469155467060908,3
720575940603870688,6.91648170754606e-05,24.190559694120655,2
720575940603871404,6.731095212577016e-05,31.040265710273168,1
720575940603873033,6.713931328107146e-05,-2.563379883525773,3
720575940603873452,6.317450570575303e-05,0.0084351437004715,2
720575940603874494,6.638161268782638e-05,-17.679445376257224,4
720575940603874784,6.626802620945753e-05,-62.25250066684777,5
720575940603875616,6.701520611343515e-05,-0.1241208390456363,2
720575940603877408,6.663354951323556e-05,-0.2634131916726895,2
720575940603882174,6.630549747725005e-05,5.018235178427758,2
720575940603882720,6.72012409722656e-05,-7.366441305570988,3
720575940603883232,6.719813689921622e-05,-4.430478292085515,3
720575940603884512,6.709169394468744e-05,-8.679538737461915,3
720575940603885856,6.650927012490809e-05,-15.693448108139938,4
720575940603886880,6.584081093112277e-05,-21.84801996022875,4
720575940603889086,6.634778091237298e-05,-11.128961884901182,3
720575940603891936,6.671421086166293e-05,-3.206374151618208,3
720575940603893216,6.631589050546023e-05,-13.806554029884836,4
720575940603893280,6.715003529558295e-05,1.9612092085310855,2
720575940603895584,6.686453424569838e-05,-46.26426014800634,5
720575940603896748,6.494472677364424e-05,-13.69172573976616,4
720575940603899936,6.619599015762648e-05,-27.825416809648853,5
720575940603903264,6.647487327255547e-05,-24.75093172699542,4
720575940603904496,6.714286901906099e-05,-2.2109277940229264,3
720575940603905312,6.663513783075592e-05,21.93774145556663,2
720575940603909804,6.686351301193709e-05,-24.020317859975,4
720575940603911340,6.722406401866304e-05,38.21383879737022,1
720575940603915436,6.71015808254502e-05,6.744097593927502,2
720575940603917158,6.652861524892272e-05,-15.311643540368774,4
720575940603917228,6.487380962492896e-05,-1.711642048774166,3
720575940603918769,6.638053958576376e-05,-24.94124079907464,4
720575940603919537,6.675048724206806e-05,-42.51183939277679,5
720575940603923116,6.709560684813292e-05,14.921010562710768,2
720575940603924512,6.647302395027346e-05,-23.40397995561694,4
720575940603925280,6.709738880930649e-05,-50.07761930506177,5
720575940603926188,6.639483424665461e-05,-20.310246578695914,4
720575940603930046,6.641702387551022e-05,7.43411393986004,2
720575940603932448,6.686312761254142e-05,-31.335189064672157,5
720575940603932640,6.44575765010024e-05,-13.96413583859869,4
720575940603934892,6.711069751391902e-05,7.5918117508764045,2
720575940603935334,6.724192705528497e-05,7.152070509037469,2
720575940603938238,6.65642418494005e-05,-30.20208226825081,5
720575940603940012,6.739514998573416e-05,12.033348726319057,2
720575940603942334,6.700665730401286e-05,-11.49962073283362,3
720575940603942828,6.656334802461602e-05,-25.090592048166855,4
720575940603942846,6.717908242222703e-05,-68.02221283805271,5
720575940603942944,6.706266941859597e-05,-54.46950701857885,5
720575940603943456,6.995167729160546e-05,-14.755402248331972,4
720575940603943648,6.698812623018616e-05,4.107364286336752,2
720575940603944382,6.699971122407279e-05,9.284709388086291,2
720575940603944672,6.552425302551511e-05,-13.917038181813556,4
720575940603948716,6.527639194214667e-05,-20.623399028319607,4
720575940603948832,6.702719866406013e-05,-4.206368611697071,3
720575940603949024,6.584257072947777e-05,-29.95389936924392,5
720575940603951806,6.691431526052293e-05,-7.141799161770994,3
720575940603952608,6.658128574608914e-05,-26.73444103869053,5
720575940603956838,6.64759832204175e-05,-15.551856564072414,4
720575940603957694,6.622162103672757e-05,-8.477316877397401,3
720575940603962214,6.660187874687551e-05,-29.1210942797657,5
720575940603964774,6.68197420158629e-05,-53.95567938762131,5
720575940603974880,6.679246956392939e-05,-37.59447155858603,5
720575940603975392,6.49670964633413e-05,-13.195082737887306,3
720575940603976672,6.618869112827105e-05,-11.40896582382438,3
720575940603977062,6.680314334644587e-05,-21.87560212689188,4
720575940603979488,6.676757934873578e-05,-13.32050485773626,3
720575940603980256,6.676979669881819e-05,-24.567488381505793,4
720575940603981536,6.613328257093726e-05,-23.756457489286863,4
